,1,2,3,4,5,6
72874,10,9,12,16,5,11
72875,8,16,10,12,8,5
72876,3,11,7,4,12,5
72877,6,8,2,10,9,8
72878,10,7,11,11,6,9
72879,15,14,13,9,13,9
72880,9,6,15,9,8,9
72881,11,10,7,5,12,11
72882,10,11,14,10,11,9
72883,9,4,6,6,8,9
72884,13,9,10,12,16,6
72885,11,13,3,9,13,6
72886,8,12,8,8,10,5
72887,5,8,2,8,14,7
72888,10,5,14,8,10,13
72889,7,12,3,15,9,12
72890,12,14,9,9,12,6
72891,7,6,8,7,13,12
72892,12,7,6,9,5,12
72893,10,14,8,10,13,11
72894,9,11,12,9,11,9
72895,12,4,6,10,9,9
72896,9,12,9,5,12,6
72897,13,7,9,8,8,8
72898,11,9,10,12,14,9
72899,4,12,11,7,10,4
72900,6,11,13,10,10,12
72901,7,9,2,9,5,7
72902,5,10,11,7,6,12
72903,7,3,11,6,12,10
72904,14,2,8,11,6,9
72905,8,13,9,14,8,14
72906,12,9,14,9,10,14
72907,8,11,9,10,4,12
72908,10,14,4,6,12,9
72909,9,7,7,6,8,6
72910,10,11,10,3,9,9
72911,10,7,6,12,5,14
72912,2,11,8,8,7,3
72913,13,5,9,14,13,9
72914,6,5,2,9,3,9
72915,11,5,14,11,8,9
72916,7,5,10,11,7,6
72917,9,10,8,12,14,11
72918,8,6,13,5,12,15
72919,7,12,7,5,7,9
72920,7,16,9,13,10,11
72921,4,10,5,15,7,5
72922,8,4,4,8,8,8
72923,14,9,7,12,5,4
72924,10,6,9,8,9,11
72925,8,8,10,13,6,10
72926,6,11,7,8,9,9
72927,7,6,11,8,8,2
72928,4,4,12,9,3,5
72929,9,14,5,11,9,14
72930,9,6,3,5,9,4
72931,7,10,6,5,10,11
72932,11,5,4,14,4,7
72933,9,3,8,11,9,16
72934,6,6,8,8,4,9
72935,6,11,14,5,8,14
72936,9,11,11,12,6,12
72937,12,3,9,8,10,10
72938,7,8,2,7,2,15
72939,15,11,10,13,7,11
72940,6,16,16,4,9,9
72941,10,7,10,14,12,4
72942,10,8,13,10,5,15
72943,8,8,12,5,9,6
72944,9,7,12,5,4,3
72945,9,9,13,15,5,5
72946,11,3,6,8,8,8
72947,14,9,11,5,2,14
72948,7,9,9,5,12,12
72949,6,5,12,12,12,10
72950,3,7,7,9,10,11
72951,6,9,5,10,11,10
72952,6,9,10,11,7,11
72953,9,7,8,13,12,9
72954,5,11,9,11,11,9
72955,7,7,8,10,8,12
72956,11,12,6,13,12,11
72957,3,2,10,7,10,15
72958,10,8,7,15,6,14
72959,9,4,9,7,12,8
72960,10,11,4,5,4,9
72961,4,4,9,11,4,12
72962,14,3,3,10,6,7
72963,7,8,13,8,14,8
72964,13,9,9,9,15,11
72965,10,9,5,4,9,7
72966,8,14,5,9,7,9
72967,11,6,8,12,2,7
72968,10,7,7,9,9,10
72969,8,8,11,9,11,12
72970,8,9,9,8,12,8
72971,6,10,11,10,14,8
72972,9,12,14,12,9,10
72973,10,10,5,3,8,10
72974,6,8,6,7,5,8
72975,12,9,6,5,9,9
72976,8,10,14,5,8,10
72977,6,5,10,3,7,9
72978,7,13,14,9,10,10
72979,4,10,9,11,11,10
72980,13,10,9,8,6,11
72981,8,13,7,9,11,4
72982,13,12,7,11,10,6
72983,8,3,13,10,10,9
72984,11,14,14,14,7,13
72985,13,9,16,12,7,15
72986,10,14,8,13,9,9
72987,12,8,8,6,9,4
72988,10,9,9,7,7,3
72989,9,11,8,10,13,14
72990,12,10,11,5,6,9
72991,7,7,14,6,11,6
72992,11,9,3,15,7,4
72993,6,6,8,11,5,9
72994,4,10,16,11,2,9
72995,11,7,10,2,10,9
72996,13,6,10,8,5,15
72997,6,15,15,10,13,10
72998,7,11,4,12,10,11
72999,7,10,13,9,9,6
73000,13,11,4,9,13,5
73001,7,12,8,12,9,7
73002,8,11,10,3,3,7
73003,7,9,13,7,9,7
73004,15,8,7,14,5,8
73005,9,7,9,10,9,10
73006,8,9,6,8,10,8
73007,14,7,13,6,6,12
73008,9,5,8,11,14,7
73009,10,14,10,15,11,6
73010,12,16,15,9,5,5
73011,15,9,13,9,8,9
73012,11,7,11,14,7,6
73013,10,13,10,7,9,9
73014,10,13,5,10,9,9
73015,11,9,10,9,7,13
73016,3,16,12,8,5,16
73017,8,13,10,12,16,13
73018,11,5,8,4,10,4
73019,13,10,10,2,11,8
73020,13,10,8,13,10,12
73021,4,6,10,9,3,13
73022,12,10,4,11,14,6
73023,7,10,4,10,13,10
73024,13,16,7,11,12,7
73025,16,7,5,12,14,12
73026,9,9,8,11,8,7
73027,3,8,13,14,3,10
73028,8,7,10,3,13,15
73029,8,7,13,6,14,3
73030,8,13,10,10,8,8
73031,15,4,16,10,10,13
73032,11,12,4,16,8,8
73033,9,12,8,13,9,11
73034,6,5,8,12,8,12
73035,10,6,5,7,6,8
73036,10,12,8,16,7,8
73037,7,13,16,13,8,8
73038,9,4,4,9,4,7
73039,8,5,5,5,8,5
73040,7,8,6,10,9,13
73041,7,13,13,9,13,9
73042,6,7,7,4,9,12
73043,11,9,4,8,7,7
73044,12,14,15,15,6,8
73045,6,6,9,10,13,15
73046,13,8,6,16,7,10
73047,4,10,4,9,9,6
73048,13,8,7,4,6,16
73049,10,9,7,9,14,12
73050,7,11,10,7,7,11
73051,10,8,15,5,13,10
73052,7,7,11,8,10,13
73053,10,7,13,8,7,7
73054,7,14,14,5,3,10
73055,11,8,9,6,9,10
73056,13,10,15,11,3,14
73057,11,7,10,8,10,12
73058,13,16,5,9,6,14
73059,9,9,11,7,13,6
73060,9,5,8,13,9,12
73061,15,13,3,11,7,7
73062,10,6,11,6,5,13
73063,9,15,12,12,9,7
73064,10,15,9,12,6,5
73065,11,15,8,7,10,7
73066,9,8,8,12,10,7
73067,11,8,10,11,9,8
73068,15,6,10,10,10,10
73069,15,7,8,8,11,10
73070,8,10,13,8,9,16
73071,10,5,15,5,8,9
73072,11,11,14,14,8,12
73073,9,9,8,15,7,9
73074,7,16,5,10,9,7
73075,6,8,8,13,4,4
73076,13,9,11,12,10,10
73077,8,2,4,9,3,12
73078,12,6,5,8,10,3
73079,13,13,9,11,10,2
73080,13,9,9,9,9,4
73081,15,3,6,4,4,10
73082,9,16,14,11,7,8
73083,10,9,4,10,11,6
73084,7,13,12,6,4,6
73085,2,14,9,6,9,2
73086,6,12,12,13,5,6
73087,6,10,16,9,11,13
73088,12,3,6,12,6,6
73089,11,8,16,5,13,6
73090,12,7,12,5,5,6
73091,8,9,10,12,8,8
73092,7,10,9,9,16,11
73093,7,8,10,10,10,10
73094,8,13,7,4,4,5
73095,6,7,4,13,14,9
73096,8,13,11,2,8,8
73097,14,9,4,8,9,8
73098,11,6,9,8,9,7
73099,2,15,12,5,9,6
73100,11,5,9,12,10,7
73101,7,5,10,3,4,9
73102,9,11,10,10,11,3
73103,10,12,11,9,14,13
73104,8,8,12,12,9,8
73105,10,4,4,11,9,7
73106,12,10,8,11,8,8
73107,5,15,7,14,12,8
73108,9,7,9,11,10,10
73109,4,10,8,10,7,9
73110,8,10,9,9,11,9
73111,2,7,3,8,11,6
73112,12,4,7,7,8,9
73113,11,10,15,14,3,11
73114,8,4,8,5,7,16
73115,7,7,7,11,5,15
73116,3,2,14,8,9,7
73117,9,4,10,9,9,10
73118,6,15,9,9,5,7
73119,15,11,11,11,10,9
73120,6,14,12,5,9,13
73121,7,11,7,12,13,14
73122,13,2,10,9,12,5
73123,4,8,10,11,12,14
73124,11,6,9,5,15,7
73125,8,6,8,13,7,9
73126,10,10,12,12,5,12
73127,6,9,16,8,3,11
73128,6,9,15,6,12,6
73129,10,7,13,4,12,10
73130,13,11,9,7,5,9
73131,2,12,8,9,12,13
73132,6,14,11,8,16,4
73133,8,8,3,13,13,5
73134,8,2,14,7,9,14
73135,12,13,3,11,15,3
73136,8,7,8,9,6,11
73137,7,6,12,7,11,8
73138,10,8,11,7,5,9
73139,5,14,6,5,14,7
73140,5,14,12,4,9,6
73141,9,4,7,10,12,5
73142,15,11,9,5,14,12
73143,10,13,6,10,9,11
73144,6,11,10,8,16,6
73145,14,13,6,9,11,16
73146,13,10,12,10,11,10
73147,14,2,10,10,16,6
73148,8,7,9,11,11,13
73149,11,8,7,8,16,8
73150,15,4,7,13,10,12
73151,10,15,9,10,10,6
73152,11,5,13,5,15,9
73153,13,4,4,9,12,6
73154,7,7,11,11,13,6
73155,10,2,15,8,8,7
73156,3,10,13,7,3,12
73157,11,12,6,13,13,9
73158,13,6,5,16,15,12
73159,9,15,15,10,13,14
73160,6,14,8,6,6,8
73161,11,7,11,9,12,7
73162,5,5,9,3,15,11
73163,14,8,14,13,16,14
73164,10,9,10,12,14,8
73165,9,9,3,10,8,9
73166,9,12,9,14,10,13
73167,11,7,10,11,11,7
73168,8,6,8,4,14,10
73169,15,7,9,8,10,9
73170,9,8,10,7,11,5
73171,4,15,9,8,13,12
73172,13,3,12,10,10,9
73173,7,11,16,4,7,8
73174,10,5,9,8,5,9
73175,12,15,4,11,5,9
73176,7,13,12,9,9,5
73177,10,13,5,10,6,8
73178,6,10,12,9,9,9
73179,10,6,12,6,11,13
73180,15,4,9,8,14,14
73181,2,14,7,13,8,9
73182,3,12,7,12,11,4
73183,8,13,11,16,6,5
73184,7,8,8,11,10,12
73185,4,14,8,11,13,9
73186,14,15,13,14,6,11
73187,7,9,9,11,8,7
73188,9,3,7,14,9,7
73189,13,11,10,9,13,7
73190,11,6,10,9,14,16
73191,9,10,10,4,6,8
73192,11,10,6,11,14,9
73193,11,10,7,10,10,10
73194,8,12,12,11,5,5
73195,4,4,4,9,8,16
73196,3,5,10,14,5,11
73197,8,10,12,13,11,9
73198,9,14,16,10,10,10
73199,14,11,5,10,7,8
73200,11,10,9,14,11,13
73201,5,9,6,14,6,13
73202,14,9,11,10,9,10
73203,4,6,5,7,15,14
73204,12,14,11,7,10,9
73205,10,8,9,9,7,6
73206,6,13,9,9,4,7
73207,5,7,5,9,11,11
73208,6,6,13,8,8,13
73209,10,4,7,16,5,2
73210,5,4,9,7,11,5
73211,3,12,10,6,16,6
73212,6,6,11,6,8,13
73213,14,15,12,11,16,10
73214,9,4,7,13,11,10
73215,9,4,9,10,14,13
73216,12,12,7,7,3,13
73217,3,3,12,8,7,10
73218,12,10,6,7,13,10
73219,16,13,11,8,15,7
73220,4,6,10,12,7,12
73221,3,8,9,4,9,11
73222,12,9,10,8,14,14
73223,12,8,5,7,4,7
73224,10,7,9,2,11,7
73225,9,10,12,8,7,7
73226,10,8,9,3,5,12
73227,5,12,12,7,10,12
73228,9,10,9,8,6,11
73229,7,11,8,3,6,9
73230,5,8,10,10,4,9
73231,4,9,6,2,8,9
73232,11,11,8,15,9,8
73233,6,6,11,4,7,6
73234,10,5,8,6,12,11
73235,7,8,10,8,6,4
73236,10,2,11,7,6,5
73237,10,3,11,9,4,12
73238,12,12,8,7,13,6
73239,9,9,12,6,14,5
73240,7,9,10,9,9,7
73241,7,8,12,7,10,13
73242,12,8,14,13,12,6
73243,13,8,10,11,6,10
73244,9,6,10,11,10,9
73245,11,12,13,12,11,10
73246,5,10,5,11,4,12
73247,12,7,9,13,11,5
73248,8,14,8,7,7,7
73249,7,3,11,3,2,15
73250,5,9,11,13,10,11
73251,10,12,4,5,12,4
73252,15,9,6,7,6,4
73253,14,10,2,4,6,6
73254,9,6,6,10,12,8
73255,9,10,13,6,13,8
73256,10,12,8,10,13,12
73257,10,11,14,7,7,14
73258,12,11,13,9,8,9
73259,11,10,13,6,5,8
73260,4,10,4,8,16,2
73261,11,8,7,12,16,9
73262,6,11,16,9,8,4
73263,4,5,6,3,7,9
73264,15,7,9,10,8,4
73265,8,4,11,9,7,10
73266,11,14,11,10,4,4
73267,10,15,10,9,11,9
73268,13,7,10,12,8,4
73269,12,7,5,8,7,6
73270,4,12,9,7,2,10
73271,16,7,3,4,9,10
73272,3,9,6,13,15,5
73273,11,9,11,7,6,9
73274,13,15,10,7,7,13
73275,8,15,4,15,7,7
73276,15,9,2,13,11,9
73277,11,13,9,12,4,14
73278,12,4,15,10,13,8
73279,9,12,14,4,7,10
73280,12,10,11,14,8,15
73281,5,8,11,8,10,6
73282,2,11,7,2,5,10
73283,8,10,11,8,8,15
73284,9,4,5,9,4,12
73285,4,12,8,8,12,10
73286,3,4,12,10,10,5
73287,11,13,7,10,2,6
73288,11,9,9,4,16,10
73289,12,12,9,14,9,9
73290,13,10,5,10,13,13
73291,6,4,4,11,13,14
73292,11,11,15,9,12,4
73293,8,14,10,2,11,9
73294,4,10,10,9,11,13
73295,11,15,10,7,4,9
73296,10,5,7,12,13,11
73297,9,8,8,3,7,9
73298,9,8,12,4,7,5
73299,9,10,6,13,10,16
73300,7,10,14,9,9,9
73301,16,6,5,7,14,10
73302,12,13,9,9,13,11
73303,13,10,13,3,12,16
73304,15,12,8,3,9,7
73305,4,6,8,11,13,8
73306,12,10,4,9,11,10
73307,6,9,12,6,6,6
73308,12,7,6,7,16,14
73309,8,6,8,6,8,12
73310,8,8,11,11,9,8
73311,5,8,5,5,8,11
73312,5,13,5,15,11,7
73313,7,10,6,7,11,9
73314,15,12,12,7,6,10
73315,12,12,8,6,15,9
73316,12,9,13,5,10,5
73317,9,11,8,4,8,11
73318,5,9,2,6,6,7
73319,9,4,4,8,5,2
73320,4,12,10,7,12,4
73321,10,11,10,8,15,9
73322,6,6,9,10,11,8
73323,9,2,8,5,10,14
73324,5,9,13,12,7,4
73325,3,16,10,8,5,7
73326,8,3,9,4,6,2
73327,4,8,10,3,13,11
73328,12,11,10,8,8,10
73329,13,9,11,15,12,7
73330,8,13,13,9,9,11
73331,10,8,9,9,13,5
73332,8,4,9,8,6,8
73333,3,4,8,13,13,5
73334,4,5,13,8,4,8
73335,7,11,7,2,2,13
73336,11,2,9,14,11,9
73337,6,8,6,7,9,10
73338,15,10,14,8,9,4
73339,5,6,7,11,13,7
73340,12,3,3,11,10,7
73341,8,14,11,7,4,10
73342,9,14,6,8,11,7
73343,9,8,13,6,10,15
73344,15,11,7,9,9,4
73345,5,3,8,4,7,9
73346,15,5,6,7,7,16
73347,6,13,9,7,10,16
73348,10,7,9,9,9,7
73349,2,12,7,12,5,13
73350,6,8,12,7,11,7
73351,5,12,10,9,9,5
73352,13,6,6,10,12,8
73353,9,9,14,5,10,8
73354,6,14,9,8,4,10
73355,9,10,16,6,5,8
73356,11,10,10,7,3,4
73357,9,2,14,9,10,8
73358,11,3,7,12,9,14
73359,5,4,7,4,8,11
73360,9,10,11,12,13,3
73361,10,2,9,10,13,7
73362,5,11,5,7,14,6
73363,9,15,6,9,12,3
73364,11,8,10,11,6,13
73365,6,8,8,8,8,16
73366,7,3,8,11,7,8
73367,4,9,10,8,15,13
73368,5,11,5,6,9,10
73369,12,5,8,13,8,13
73370,10,9,5,13,7,8
73371,6,10,12,9,16,7
73372,11,4,12,8,7,8
73373,12,11,10,14,6,8
73374,9,9,11,9,11,9
73375,4,12,8,9,7,5
73376,8,14,14,13,8,11
73377,7,10,8,11,8,8
73378,11,12,8,8,3,7
73379,13,11,2,10,10,15
73380,12,10,8,8,10,10
73381,6,9,12,14,7,7
73382,6,10,8,6,12,2
73383,7,7,12,8,6,9
73384,12,11,12,9,5,5
73385,3,14,8,7,6,11
73386,13,9,9,3,12,8
73387,7,8,10,5,9,13
73388,6,7,4,9,8,5
73389,6,13,7,3,5,7
73390,6,9,9,11,11,7
73391,8,6,11,13,7,8
73392,2,10,16,6,4,13
73393,6,12,10,11,7,10
73394,8,11,12,7,10,10
73395,7,15,8,13,9,10
73396,14,10,5,6,8,10
73397,6,4,10,5,11,6
73398,6,6,8,8,5,9
73399,16,3,12,10,10,12
73400,9,10,7,7,5,5
73401,10,11,12,10,8,13
73402,16,10,13,4,4,8
73403,8,11,5,9,14,8
73404,14,5,2,13,6,9
73405,6,4,5,15,7,4
73406,8,13,11,10,8,3
73407,12,7,12,7,10,7
73408,11,8,13,16,9,9
73409,7,4,7,15,13,9
73410,3,12,12,14,15,10
73411,7,10,16,15,15,12
73412,11,5,13,10,7,10
73413,2,4,3,9,10,6
73414,10,10,7,14,8,8
73415,10,12,7,8,13,13
73416,7,11,9,9,12,6
73417,15,7,9,8,10,15
73418,10,7,9,6,8,8
73419,7,14,7,7,6,10
73420,10,6,6,9,9,6
73421,2,9,9,11,9,8
73422,8,10,5,4,7,2
73423,10,8,13,8,9,12
73424,9,10,4,8,4,6
73425,9,15,10,9,5,8
73426,8,14,8,4,12,6
73427,9,8,4,9,10,10
73428,8,8,7,15,6,9
73429,5,6,12,12,4,9
73430,11,8,4,10,12,12
73431,5,14,11,10,9,10
73432,6,13,14,9,7,7
73433,6,8,12,9,13,6
73434,7,8,6,9,15,12
73435,11,7,8,5,4,7
73436,7,11,7,8,7,9
73437,10,2,8,3,6,8
73438,6,5,6,7,3,12
73439,10,7,8,6,10,11
73440,12,15,8,12,14,13
73441,12,11,11,15,11,4
73442,7,13,12,12,6,10
73443,9,12,11,6,14,7
73444,5,5,13,13,5,13
73445,15,4,4,15,10,8
73446,8,12,10,9,6,2
73447,11,11,11,14,14,15
73448,6,6,9,14,3,5
73449,10,5,16,13,9,11
73450,4,9,3,5,10,15
73451,11,10,10,5,7,14
73452,11,10,7,9,10,5
73453,8,5,14,9,8,12
73454,12,10,13,4,12,11
73455,11,14,7,12,11,9
73456,8,9,13,14,11,12
73457,5,12,8,11,11,5
73458,10,9,9,10,7,6
73459,8,10,10,10,13,9
73460,8,16,6,7,9,8
73461,9,4,4,10,5,3
73462,5,8,7,7,12,12
73463,12,11,11,6,8,12
73464,6,14,9,6,6,12
73465,6,9,6,15,8,6
73466,10,9,11,10,7,5
73467,10,11,5,11,3,11
73468,11,13,11,8,9,16
73469,8,8,8,10,11,8
73470,7,5,7,6,15,12
73471,9,15,3,12,9,5
73472,8,10,5,7,8,10
73473,7,8,11,7,8,7
73474,8,3,12,2,3,2
73475,8,9,10,5,15,8
73476,8,13,8,8,9,8
73477,5,11,6,8,7,9
73478,5,5,11,11,7,9
73479,16,16,7,14,7,3
73480,11,9,5,13,10,10
73481,6,14,10,3,6,3
73482,10,7,13,8,9,16
73483,8,15,6,2,9,16
73484,7,6,11,9,4,4
73485,9,8,12,7,11,9
73486,8,6,13,8,10,15
73487,10,10,11,8,6,8
73488,4,8,13,9,4,12
73489,7,8,8,11,3,2
73490,7,6,11,12,9,9
73491,15,14,11,9,7,7
73492,5,9,7,7,9,8
73493,7,2,10,13,14,9
73494,8,7,14,8,2,4
73495,11,10,5,9,11,8
73496,7,9,4,11,6,5
73497,13,9,11,7,11,10
73498,9,13,9,11,16,8
73499,11,11,9,12,10,9
73500,12,14,4,13,3,16
73501,15,6,7,9,2,12
73502,11,5,12,4,8,9
73503,2,9,11,6,10,10
73504,6,3,2,7,11,13
73505,7,14,9,8,12,8
73506,9,12,9,4,8,14
73507,6,14,8,12,5,8
73508,8,9,8,8,10,5
73509,12,8,13,3,11,13
73510,10,13,5,6,7,4
73511,10,14,7,13,9,9
73512,13,10,13,7,4,16
73513,8,3,9,7,9,7
73514,9,9,11,7,9,11
73515,7,5,8,9,3,10
73516,10,14,9,9,8,8
73517,13,9,11,9,13,10
73518,8,15,13,9,9,9
73519,6,9,10,12,5,12
73520,8,14,9,4,7,3
73521,10,7,7,13,12,13
73522,9,12,7,4,14,8
73523,10,13,4,6,2,9
73524,5,9,9,7,8,10
73525,8,10,9,8,13,7
73526,13,11,4,5,10,10
73527,9,8,7,3,8,12
73528,11,5,9,2,6,8
73529,6,8,6,11,9,15
73530,12,13,7,16,10,7
73531,5,9,10,9,6,6
73532,4,12,7,10,7,10
73533,13,5,2,8,10,5
73534,14,12,6,15,11,10
73535,16,5,9,16,4,2
73536,14,9,14,12,9,4
73537,12,11,5,9,8,6
73538,15,9,10,8,9,7
73539,7,6,14,11,10,7
73540,9,5,11,8,8,3
73541,7,13,10,10,7,8
73542,4,8,10,9,3,8
73543,9,9,8,8,11,6
73544,6,7,10,9,9,11
73545,6,5,9,12,9,2
73546,11,13,8,6,10,8
73547,8,11,8,3,6,11
73548,6,13,10,16,9,5
73549,13,9,6,10,8,6
73550,8,5,10,10,6,6
73551,9,13,15,10,15,8
73552,2,9,13,11,12,10
73553,10,7,14,9,6,5
73554,8,8,9,10,3,9
73555,7,11,3,4,9,9
73556,9,9,6,9,10,13
73557,13,8,7,9,6,10
73558,11,12,12,13,11,10
73559,4,12,15,11,10,5
73560,13,11,12,8,10,9
73561,9,7,6,13,3,8
73562,5,9,8,13,8,13
73563,8,5,8,7,6,13
73564,6,14,8,4,6,7
73565,6,10,4,7,13,11
73566,6,8,9,10,5,10
73567,6,13,11,14,8,8
73568,8,8,11,10,12,8
73569,8,14,3,12,7,12
73570,6,13,7,13,7,5
73571,8,7,6,8,9,12
73572,12,11,6,5,10,11
73573,4,6,7,12,5,9
73574,8,8,12,12,12,12
73575,16,7,12,2,7,14
73576,10,11,8,6,8,5
73577,7,4,4,13,8,7
73578,5,8,7,11,3,2
73579,11,11,14,4,9,10
73580,4,12,11,12,4,12
73581,12,7,7,13,10,8
73582,13,13,7,3,6,9
73583,13,8,14,8,10,4
73584,9,4,4,9,8,12
73585,14,6,7,8,11,8
73586,4,12,9,9,8,8
73587,12,11,15,5,11,5
73588,10,7,11,13,6,13
73589,13,10,5,11,7,2
73590,14,9,9,7,8,9
73591,11,14,12,14,3,4
73592,14,14,11,14,10,11
73593,15,9,8,6,10,8
73594,12,13,13,3,5,2
73595,6,6,3,13,9,9
73596,12,8,9,9,8,7
73597,15,7,13,5,9,3
73598,9,12,8,9,10,10
73599,9,9,10,12,6,9
73600,9,4,11,6,14,9
73601,2,3,5,12,11,14
73602,8,11,7,8,7,7
73603,7,9,8,10,7,14
73604,9,7,4,9,9,5
73605,15,3,10,15,11,11
73606,16,10,9,10,11,13
73607,7,11,5,14,11,11
73608,8,7,10,10,5,7
73609,5,10,8,13,6,12
73610,11,15,8,9,9,4
73611,8,12,5,16,9,11
73612,5,12,4,5,6,11
73613,13,6,2,11,12,5
73614,10,8,8,3,5,4
73615,8,11,16,2,10,4
73616,9,9,8,12,14,12
73617,5,9,7,5,10,4
73618,7,12,9,11,11,9
73619,15,11,10,10,4,6
73620,8,10,11,13,6,12
73621,13,9,10,8,10,10
73622,7,8,7,11,7,9
73623,7,2,13,12,9,7
73624,10,10,3,10,2,8
73625,3,15,13,8,6,5
73626,9,6,9,11,5,6
73627,9,10,4,6,12,11
73628,8,16,4,9,11,13
73629,5,7,6,11,16,8
73630,14,10,13,9,11,8
73631,12,13,15,11,9,13
73632,8,10,4,9,4,6
73633,13,9,11,10,9,10
73634,4,3,13,5,11,12
73635,12,10,7,10,12,10
73636,5,9,9,12,5,5
73637,4,8,10,11,9,15
73638,11,12,8,2,9,10
73639,9,8,5,5,11,8
73640,10,11,7,8,7,6
73641,8,13,4,9,8,3
73642,7,9,16,9,6,7
73643,13,8,10,7,5,10
73644,6,11,7,7,13,11
73645,4,11,9,7,12,11
73646,6,15,6,4,15,7
73647,10,9,10,4,11,15
73648,13,9,13,11,7,6
73649,14,8,11,11,9,7
73650,12,12,10,10,14,6
73651,13,11,4,10,10,8
73652,7,10,7,9,10,6
73653,5,13,9,15,6,9
73654,7,4,15,10,13,7
73655,13,13,6,11,7,12
73656,3,6,8,12,11,11
73657,12,16,11,6,5,14
73658,8,10,6,5,9,12
73659,6,9,11,14,13,13
73660,6,15,13,6,13,6
73661,15,10,9,7,5,9
73662,9,11,10,12,14,15
73663,4,14,7,11,8,11
73664,11,8,7,6,3,11
73665,9,11,9,9,12,10
73666,8,9,12,9,3,11
73667,12,5,5,13,7,11
73668,14,13,9,12,15,11
73669,8,12,8,10,10,13
73670,4,6,5,10,15,8
73671,14,10,10,8,9,4
73672,14,7,6,12,3,12
73673,2,7,6,4,11,5
73674,9,12,7,12,9,11
73675,12,8,7,6,5,8
73676,11,16,11,14,14,14
73677,8,12,6,10,3,11
73678,11,8,9,5,5,3
73679,7,7,8,7,10,9
73680,5,8,11,5,7,6
73681,14,7,14,12,4,13
73682,11,12,16,13,14,9
73683,9,9,5,6,13,8
73684,10,4,8,12,10,8
73685,4,7,6,16,9,8
73686,12,12,9,14,3,9
73687,11,13,13,8,10,10
73688,4,10,12,15,7,10
73689,6,5,8,8,4,11
73690,9,3,10,9,6,9
73691,8,6,9,9,8,5
73692,9,5,6,12,9,13
73693,4,13,13,8,8,3
73694,5,10,15,12,11,14
73695,3,5,6,15,8,12
73696,6,9,8,9,8,6
73697,11,10,12,11,3,15
73698,13,7,3,12,7,12
73699,14,9,15,12,8,11
73700,5,6,15,5,4,6
73701,3,11,14,13,8,15
73702,9,10,13,9,6,10
73703,13,9,11,10,8,8
73704,7,9,4,8,10,7
73705,8,13,11,8,8,12
73706,9,4,9,7,3,7
73707,12,11,14,6,7,13
73708,9,7,10,10,11,15
73709,6,7,5,9,7,9
73710,5,5,7,12,9,12
73711,16,4,11,7,12,11
73712,15,5,3,9,4,12
73713,10,6,9,11,6,13
73714,7,10,6,11,9,8
73715,8,11,11,7,12,7
73716,4,9,13,6,9,16
73717,6,7,11,8,12,8
73718,8,14,9,5,5,10
73719,5,4,8,7,8,4
73720,9,12,11,8,3,11
73721,2,5,8,9,9,7
73722,8,13,9,7,5,13
73723,10,7,13,10,9,4
73724,13,13,15,5,12,9
73725,8,9,7,13,7,5
73726,8,9,13,15,14,8
73727,2,9,4,11,11,7
73728,9,9,9,4,8,4
73729,7,10,11,5,9,4
73730,5,6,6,6,9,12
73731,15,7,11,9,3,2
73732,11,13,11,10,9,6
73733,7,9,11,9,5,9
73734,15,9,15,9,11,10
73735,9,13,12,7,11,9
73736,12,11,15,10,12,5
73737,10,12,12,9,5,7
73738,7,14,3,9,3,8
73739,12,12,6,13,10,12
73740,11,14,5,10,3,14
73741,7,7,9,6,11,11
73742,12,10,3,10,10,10
73743,9,7,7,8,3,12
73744,6,7,13,8,7,4
73745,11,4,9,12,11,13
73746,3,7,8,9,13,8
73747,7,5,9,11,9,8
73748,9,9,9,8,14,10
73749,7,8,6,7,11,8
73750,12,11,10,11,5,7
73751,9,11,8,5,12,13
73752,10,9,4,9,14,3
73753,11,11,11,4,9,6
73754,8,8,11,14,9,8
73755,6,10,11,4,5,9
73756,14,8,8,13,2,11
73757,10,7,12,9,14,12
73758,7,11,4,13,8,4
73759,6,14,7,12,12,4
73760,6,10,8,14,6,12
73761,7,7,8,6,10,11
73762,14,9,7,11,12,12
73763,7,9,7,6,10,11
73764,3,10,9,10,13,6
73765,8,12,12,11,2,7
73766,11,10,4,9,12,8
73767,5,8,8,10,9,13
73768,8,4,13,15,9,10
73769,8,7,8,15,12,11
73770,11,3,6,16,2,8
73771,9,9,6,5,9,5
73772,7,12,7,14,14,10
73773,14,9,8,8,11,8
73774,9,7,7,6,11,7
73775,9,13,5,6,15,11
73776,10,8,13,9,6,9
73777,11,12,11,10,11,9
73778,10,3,15,12,10,14
73779,6,14,9,10,8,11
73780,9,9,12,6,8,11
73781,6,8,14,6,9,16
73782,9,10,14,15,7,10
73783,11,6,13,8,6,14
73784,11,14,5,4,9,7
73785,9,11,8,12,13,7
73786,8,15,8,9,13,14
73787,5,5,13,5,13,13
73788,14,10,12,9,5,11
73789,16,12,7,4,6,13
73790,14,8,9,3,11,9
73791,6,7,12,9,9,13
73792,11,6,2,9,3,6
73793,12,10,10,5,8,13
73794,10,2,7,4,12,11
73795,5,2,12,13,9,7
73796,9,2,10,4,14,12
73797,11,11,10,9,6,10
73798,9,7,8,11,10,14
73799,4,5,11,11,10,13
73800,9,6,5,9,5,11
73801,9,13,4,6,6,11
73802,7,9,9,7,8,8
73803,4,10,6,11,6,8
73804,9,3,5,10,9,3
73805,9,4,9,8,4,9
