,1,2,3,4,5,6
46218,12,15,9,10,15,15
46219,11,14,11,11,14,15
46220,8,10,12,7,11,14
46221,14,12,7,12,10,14
46222,16,11,15,11,14,13
46223,11,14,14,12,15,10
46224,11,15,12,12,15,17
46225,10,12,10,12,14,14
46226,6,11,9,14,6,15
46227,11,15,14,12,13,13
46228,16,11,14,14,13,8
46229,9,16,16,13,8,12
46230,13,17,16,12,15,11
46231,15,12,18,16,15,14
46232,9,15,11,13,12,12
46233,12,15,7,15,13,5
46234,14,15,13,11,13,9
46235,9,18,11,16,13,13
46236,12,14,13,12,17,12
46237,13,10,7,17,15,12
46238,15,16,10,13,11,14
46239,15,13,14,12,11,14
46240,11,12,14,14,15,9
46241,9,5,15,14,14,14
46242,12,11,13,14,13,10
46243,14,14,12,10,13,13
46244,10,14,14,12,10,14
46245,8,8,10,6,9,17
46246,10,10,13,11,16,15
46247,12,14,8,13,12,9
46248,15,11,17,15,10,14
46249,12,10,9,14,16,15
46250,8,7,13,15,14,12
46251,12,12,9,11,10,13
46252,13,14,16,15,18,8
46253,11,9,16,15,11,9
46254,14,12,16,15,18,13
46255,13,15,11,11,10,14
46256,13,15,10,11,14,13
46257,11,17,11,13,15,15
46258,14,12,12,16,18,14
46259,13,12,16,13,11,11
46260,15,7,10,16,13,15
46261,14,15,12,11,11,11
46262,15,9,15,14,9,14
46263,12,14,13,15,17,10
46264,10,7,14,7,17,13
46265,16,15,13,16,8,8
46266,9,11,12,13,13,10
46267,13,16,13,12,10,12
46268,9,14,14,14,9,15
46269,13,11,11,11,12,16
46270,15,10,14,13,14,13
46271,17,10,10,9,8,9
46272,11,10,16,11,9,15
46273,16,14,16,13,8,13
46274,13,13,14,13,12,13
46275,12,12,15,12,10,13
46276,16,17,18,7,13,14
46277,9,12,16,13,14,14
46278,13,16,8,7,8,15
46279,13,11,13,15,15,12
46280,11,9,7,14,10,7
46281,12,9,12,13,9,8
46282,9,16,12,14,8,13
46283,13,12,6,8,13,14
46284,13,17,12,14,14,13
46285,11,8,14,16,11,9
46286,14,16,9,12,14,15
46287,15,12,12,13,13,10
46288,10,16,7,6,14,13
46289,12,10,17,13,10,9
46290,17,14,9,13,12,13
46291,13,16,10,14,12,15
46292,16,17,13,14,3,10
46293,18,14,14,10,11,12
46294,9,15,13,14,15,17
46295,7,13,15,10,9,15
46296,13,10,8,13,13,14
46297,9,11,12,12,11,11
46298,13,12,11,9,9,12
46299,14,12,11,8,13,15
46300,11,12,4,12,17,10
46301,14,11,13,18,14,12
46302,14,13,15,13,9,10
46303,12,7,11,12,12,14
46304,13,15,10,9,8,11
46305,6,13,14,13,14,13
46306,18,13,10,15,16,12
46307,13,11,13,17,13,13
46308,11,12,10,14,10,10
46309,11,14,10,14,9,14
46310,13,16,13,16,7,14
46311,9,12,16,12,8,14
46312,12,18,14,9,13,9
46313,11,7,15,14,15,13
46314,9,15,6,12,8,16
46315,14,12,15,7,12,11
46316,10,14,12,17,13,10
46317,13,12,12,9,14,9
46318,14,14,14,17,12,15
46319,17,8,12,10,10,13
46320,17,9,11,11,11,14
46321,14,16,10,15,12,12
46322,9,14,9,15,10,10
46323,15,4,13,10,13,10
46324,10,6,18,9,13,13
46325,11,10,15,10,9,15
46326,12,13,12,8,9,6
46327,17,16,15,7,13,13
46328,11,17,14,8,12,14
46329,11,9,10,14,12,15
46330,11,15,12,15,11,10
46331,6,12,12,13,13,11
46332,17,10,13,12,12,16
46333,9,13,15,13,15,10
46334,12,7,14,13,12,12
46335,15,17,14,14,15,16
46336,15,16,13,4,15,13
46337,9,8,13,15,13,12
46338,14,12,14,14,13,15
46339,11,14,11,13,16,12
46340,15,15,10,8,13,10
46341,12,14,16,10,13,14
46342,10,15,10,14,9,16
46343,11,13,12,11,14,16
46344,10,5,9,12,14,13
46345,9,11,14,17,14,18
46346,15,12,12,15,15,13
46347,13,15,12,12,18,11
46348,13,10,15,12,8,11
46349,14,10,13,13,14,14
46350,14,12,9,11,6,11
46351,11,11,16,17,14,9
46352,13,10,14,12,6,14
46353,13,11,7,13,15,15
46354,10,16,13,17,13,14
46355,17,13,12,16,10,7
46356,10,6,10,8,13,12
46357,12,15,11,13,12,12
46358,15,15,15,13,12,15
46359,16,17,10,15,16,7
46360,14,9,11,15,12,13
46361,13,10,11,10,9,11
46362,12,16,13,14,15,15
46363,12,15,16,16,8,9
46364,13,12,8,13,14,12
46365,8,10,16,10,14,14
46366,9,9,14,14,12,9
46367,17,16,10,6,14,14
46368,12,12,16,4,12,14
46369,9,13,13,13,10,15
46370,14,13,11,9,9,8
46371,14,9,15,10,9,11
46372,11,12,12,10,13,16
46373,13,12,13,13,11,9
46374,13,15,10,14,11,14
46375,6,14,13,13,9,10
46376,17,17,12,14,9,7
46377,11,16,14,10,13,12
46378,15,12,7,15,8,9
46379,7,10,15,12,10,11
46380,6,11,15,14,17,13
46381,10,10,16,12,12,10
46382,11,11,10,10,15,18
46383,12,15,14,10,11,10
46384,15,12,8,14,16,15
46385,17,12,18,11,15,12
46386,8,14,9,9,12,9
46387,15,9,12,15,11,14
46388,11,11,11,15,11,11
46389,14,12,13,18,9,15
46390,15,13,10,14,11,17
46391,12,18,14,5,12,15
46392,14,13,16,15,10,11
46393,12,16,14,14,17,7
46394,13,13,15,5,7,10
46395,14,10,13,13,14,13
46396,18,14,11,12,13,9
46397,15,10,17,13,5,16
46398,11,14,15,12,13,17
46399,9,16,13,12,16,9
46400,9,12,12,14,11,11
46401,14,13,13,13,14,10
46402,16,12,13,13,14,14
46403,6,9,13,8,12,10
46404,12,11,13,15,8,9
46405,13,15,14,13,9,10
46406,11,9,12,15,11,10
46407,9,11,13,13,15,7
46408,12,13,16,14,13,12
46409,14,13,12,12,10,12
46410,13,12,9,13,13,7
46411,13,9,16,11,14,6
46412,10,8,14,11,10,13
46413,14,10,16,17,9,12
46414,12,16,12,11,12,10
46415,12,10,7,15,16,16
46416,10,7,9,8,11,10
46417,10,12,11,9,12,11
46418,17,12,15,11,9,14
46419,11,11,6,17,8,13
46420,17,16,11,12,15,9
46421,14,15,14,14,18,7
46422,12,14,8,12,8,14
46423,14,13,12,16,14,14
46424,8,17,8,11,13,9
46425,16,13,15,7,13,12
46426,17,12,14,11,16,16
46427,13,16,10,13,15,14
46428,12,12,11,18,14,10
46429,16,17,9,12,12,14
46430,13,10,13,11,13,16
46431,6,17,10,10,11,13
46432,15,9,18,16,15,9
46433,9,16,9,10,15,13
46434,17,15,14,13,13,8
46435,9,13,12,6,14,8
46436,11,9,14,12,12,12
46437,11,10,10,10,15,11
46438,16,14,18,9,7,12
46439,15,10,3,16,11,10
46440,11,7,9,10,18,9
46441,12,18,8,12,12,11
46442,10,10,11,14,16,7
46443,13,14,15,13,11,14
46444,14,14,12,10,15,11
46445,13,13,14,15,13,18
46446,12,12,15,12,10,15
46447,14,15,8,7,11,12
46448,12,8,12,17,12,15
46449,12,9,10,10,11,8
46450,15,9,15,15,11,13
46451,11,15,14,12,12,15
46452,16,13,8,11,13,11
46453,11,10,11,12,10,15
46454,15,10,6,11,11,10
46455,8,11,13,5,13,15
46456,11,15,16,9,12,12
46457,10,9,8,9,14,11
46458,13,10,12,10,13,10
46459,13,16,12,9,12,10
46460,13,8,14,11,16,11
46461,14,8,13,13,9,11
46462,18,15,8,15,8,8
46463,14,11,10,16,13,9
46464,11,11,15,12,12,9
46465,13,12,14,7,11,13
46466,15,15,14,14,9,14
46467,11,17,9,9,13,13
46468,8,15,13,11,15,9
46469,16,14,13,13,13,14
46470,13,9,11,13,14,15
46471,11,15,15,16,12,10
46472,14,12,12,10,10,11
46473,13,11,13,13,13,13
46474,15,17,17,15,9,10
46475,13,14,14,16,17,13
46476,9,14,18,9,9,15
46477,16,16,13,12,16,13
46478,12,7,13,18,11,8
46479,14,12,12,13,15,11
46480,15,13,16,16,13,13
46481,12,9,9,11,8,13
46482,17,12,13,9,13,10
46483,16,13,10,10,14,11
46484,16,9,13,5,11,16
46485,9,10,13,16,11,16
46486,12,10,10,12,11,13
46487,9,16,6,15,13,11
46488,9,11,6,8,13,9
46489,13,7,12,18,14,12
46490,12,8,16,13,10,12
46491,14,15,8,11,11,13
46492,15,9,12,9,17,10
46493,11,7,13,13,13,12
46494,12,16,13,7,13,12
46495,12,14,9,7,7,9
46496,13,9,11,6,15,18
46497,17,14,13,7,15,12
46498,14,15,9,16,10,11
46499,12,15,7,18,6,9
46500,18,10,12,11,14,12
46501,10,17,13,7,9,16
46502,15,13,11,12,12,11
46503,12,14,11,10,8,9
46504,14,14,16,13,12,10
46505,10,14,10,8,11,12
46506,9,16,9,12,14,10
46507,16,14,16,15,9,14
46508,13,11,8,14,12,10
46509,12,16,16,15,12,13
46510,14,15,11,15,11,12
46511,11,14,12,6,10,13
46512,13,9,16,15,12,14
46513,12,11,10,9,13,11
46514,7,11,13,17,10,12
46515,10,10,13,14,12,12
46516,7,12,12,12,15,15
46517,10,16,9,13,11,15
46518,11,10,15,13,16,14
46519,9,9,16,11,14,15
46520,16,9,13,15,8,11
46521,11,11,17,10,10,17
46522,14,16,10,15,12,11
46523,11,12,14,11,13,16
46524,9,8,13,15,8,10
46525,12,16,10,13,13,9
46526,10,15,14,13,11,11
46527,15,11,9,8,16,15
46528,14,14,15,7,12,13
46529,18,13,11,14,14,12
46530,11,13,8,13,13,15
46531,11,11,13,16,12,8
46532,12,16,9,11,13,12
46533,9,14,15,13,13,10
46534,13,15,12,12,16,12
46535,10,17,13,13,11,13
46536,8,14,12,15,10,12
46537,12,9,10,10,13,9
46538,13,13,6,16,4,16
46539,16,5,14,9,13,11
46540,11,14,12,10,12,15
46541,9,14,13,16,12,15
46542,10,11,15,6,11,17
46543,11,11,11,8,14,14
46544,13,14,16,11,7,13
46545,13,13,9,11,17,10
46546,18,13,9,14,15,16
46547,10,14,14,14,10,15
46548,17,12,14,11,7,15
46549,11,12,8,11,9,12
46550,14,13,12,14,9,16
46551,7,13,17,9,13,15
46552,12,15,9,15,16,14
46553,18,10,16,14,12,10
46554,14,17,12,14,15,12
46555,14,14,7,13,17,14
46556,14,16,11,11,11,17
46557,8,13,9,9,11,10
46558,10,14,9,16,13,17
46559,10,11,14,15,15,9
46560,16,8,18,7,10,15
46561,18,17,13,13,16,11
46562,16,12,11,13,13,11
46563,16,8,14,13,14,9
46564,10,12,16,16,13,13
46565,12,13,13,15,15,14
46566,15,13,11,14,15,15
46567,4,11,10,12,11,13
46568,12,17,12,10,13,14
46569,11,13,16,15,11,6
46570,7,16,14,11,17,12
46571,11,8,9,15,12,10
46572,16,13,15,16,10,14
46573,12,14,11,9,13,13
46574,10,8,13,14,13,17
46575,12,14,16,11,8,10
46576,10,11,12,15,17,10
46577,11,16,13,15,13,13
46578,14,14,12,9,11,13
46579,6,13,9,12,16,13
46580,12,15,14,11,14,10
46581,14,13,9,9,14,13
46582,10,17,10,14,14,13
46583,10,16,12,14,14,8
46584,12,14,17,16,8,12
46585,13,9,11,15,15,17
46586,13,17,13,11,11,9
46587,10,10,10,13,11,6
46588,13,15,16,5,17,12
46589,15,16,16,6,10,12
46590,15,11,16,16,13,11
46591,12,15,10,14,7,15
46592,14,12,8,14,15,18
46593,13,13,14,17,10,15
46594,12,9,16,10,12,12
46595,13,12,12,9,17,17
46596,9,8,11,7,10,8
46597,15,13,9,12,13,9
46598,12,8,14,12,11,18
46599,12,7,13,14,10,12
46600,11,13,11,12,13,12
46601,11,9,12,11,11,12
46602,11,14,13,14,16,11
46603,13,12,12,16,15,10
46604,13,10,11,17,13,13
46605,11,13,13,10,11,12
46606,14,13,15,12,14,17
46607,10,9,12,14,14,14
46608,8,7,13,18,14,17
46609,10,14,9,9,9,14
46610,18,11,13,12,15,13
46611,10,8,9,12,13,11
46612,11,14,15,6,18,15
46613,10,9,9,11,10,6
46614,13,4,14,12,8,17
46615,15,11,11,10,9,15
46616,14,10,12,10,10,14
46617,15,17,13,11,8,8
46618,10,10,17,10,10,14
46619,13,12,13,12,14,14
46620,12,8,11,10,10,13
46621,10,12,12,8,9,10
46622,11,14,16,11,10,17
46623,18,14,13,13,13,14
46624,16,12,16,11,12,12
46625,12,15,17,12,13,13
46626,14,6,14,13,16,11
46627,11,14,9,15,13,15
46628,8,14,17,10,11,4
46629,12,14,10,15,11,10
46630,14,12,6,8,14,10
46631,14,14,12,15,16,15
46632,13,15,10,16,14,14
46633,15,15,16,13,10,11
46634,10,15,6,15,7,12
46635,16,13,11,14,10,10
46636,16,17,12,16,14,14
46637,4,13,13,8,15,9
46638,14,9,7,10,8,14
46639,11,11,11,15,14,12
46640,15,11,7,8,9,10
46641,12,16,9,10,11,14
46642,13,15,14,11,14,14
46643,7,8,14,14,11,12
46644,15,9,14,8,7,13
46645,17,12,12,15,6,12
46646,12,13,17,13,13,13
46647,10,15,13,12,14,15
46648,11,13,10,8,16,15
46649,18,12,8,12,13,16
46650,15,12,12,7,11,11
46651,16,8,14,9,15,13
46652,15,14,10,12,11,12
46653,14,14,10,15,14,12
46654,15,9,15,7,11,11
46655,13,14,12,9,12,12
46656,11,12,10,14,12,13
46657,10,12,14,13,10,12
46658,16,11,15,10,9,16
46659,14,12,14,10,6,13
46660,9,10,16,17,13,11
46661,12,9,5,13,11,16
46662,9,10,10,13,13,15
46663,16,9,9,16,15,13
46664,12,16,10,11,15,10
46665,14,12,15,9,8,9
46666,6,9,17,11,13,10
46667,13,11,15,10,11,12
46668,13,12,16,14,13,15
46669,14,13,15,11,16,14
46670,13,16,11,17,13,14
46671,11,10,9,13,10,8
46672,10,15,16,16,13,14
46673,10,13,11,12,11,16
46674,12,11,8,13,13,14
46675,13,14,12,8,13,16
46676,15,5,13,11,14,12
46677,5,15,12,7,10,17
46678,10,17,10,10,13,6
46679,10,13,14,14,14,9
46680,9,9,12,11,16,14
46681,18,15,15,13,12,14
46682,11,16,15,8,17,9
46683,11,10,12,9,11,9
46684,12,9,15,17,17,17
46685,15,12,7,13,8,9
46686,8,17,12,11,9,13
46687,14,13,10,11,9,16
46688,10,13,10,14,7,15
46689,14,12,14,12,10,11
46690,14,10,14,5,12,15
46691,8,10,11,7,16,14
46692,10,17,14,14,13,14
46693,11,12,16,10,12,11
46694,9,12,13,9,15,16
46695,6,12,16,11,10,14
46696,10,11,12,15,12,14
46697,8,16,13,14,15,15
46698,14,13,9,17,9,16
46699,16,17,11,15,10,15
46700,8,12,7,10,5,11
46701,16,14,13,14,15,12
46702,11,15,10,7,15,18
46703,18,11,14,14,17,8
46704,9,13,8,6,7,10
46705,14,12,17,7,8,15
46706,13,17,14,18,15,10
46707,12,13,16,12,9,11
46708,10,10,12,15,9,12
46709,12,11,8,14,12,15
46710,11,11,13,13,12,12
46711,9,14,11,8,8,14
46712,13,15,14,15,9,9
46713,16,17,13,10,16,14
46714,17,14,15,14,8,14
46715,10,16,13,12,15,16
46716,15,12,12,10,14,11
46717,10,13,7,15,13,12
46718,10,12,14,8,15,12
46719,16,14,10,11,12,8
46720,11,11,10,10,7,13
46721,14,15,10,14,12,12
46722,14,13,8,9,14,10
46723,12,12,13,5,9,13
46724,8,15,12,13,9,12
46725,16,11,8,10,10,7
46726,14,11,8,14,8,9
46727,13,14,13,12,11,13
46728,17,15,10,16,10,11
46729,14,13,9,9,12,7
46730,15,14,8,9,8,13
46731,16,15,9,16,11,7
46732,15,15,12,9,15,16
46733,8,12,10,10,7,11
46734,12,17,9,7,9,12
46735,10,16,15,12,13,10
46736,14,13,12,17,13,11
46737,11,9,9,6,14,11
46738,13,15,9,11,18,14
46739,16,10,17,8,17,11
46740,14,9,9,12,13,17
46741,8,15,11,14,15,11
46742,16,14,12,13,17,13
46743,17,12,5,11,9,15
46744,9,14,15,11,12,16
46745,12,7,14,12,12,18
46746,13,13,14,15,10,10
46747,11,10,11,15,11,12
46748,10,10,13,13,15,14
46749,15,14,12,12,14,13
46750,10,9,12,12,16,12
46751,10,12,14,15,3,13
46752,10,18,10,16,17,11
46753,12,11,6,16,13,12
46754,7,9,17,9,12,12
46755,14,14,16,9,13,16
46756,9,15,14,15,13,13
46757,16,14,13,14,12,13
46758,14,11,11,12,13,13
46759,12,14,9,6,10,12
46760,14,16,16,12,10,14
46761,11,6,11,15,9,8
46762,15,6,13,9,16,13
46763,16,10,16,10,9,14
46764,13,12,15,12,12,17
46765,17,10,11,13,11,9
46766,14,10,14,16,11,11
46767,9,9,14,10,8,16
46768,13,13,16,14,13,14
46769,12,16,15,10,6,14
46770,5,10,14,12,13,8
46771,14,11,14,11,11,15
46772,8,13,8,5,10,14
46773,12,13,14,16,14,15
46774,15,18,13,15,8,9
46775,12,10,16,9,11,8
46776,9,10,13,15,14,15
46777,14,12,12,11,17,9
46778,10,9,17,12,7,11
46779,10,14,10,16,7,8
46780,12,12,9,17,10,15
46781,12,11,16,6,14,13
46782,10,15,16,11,11,17
46783,15,13,12,14,18,15
46784,3,15,13,8,13,13
46785,13,15,17,12,9,11
46786,12,17,9,11,14,10
46787,14,11,15,14,11,9
46788,14,12,14,11,11,9
46789,8,8,11,14,12,10
46790,11,17,16,11,7,15
46791,12,11,9,13,9,6
46792,13,10,10,9,14,10
46793,9,12,14,16,8,10
46794,10,7,16,14,13,10
46795,15,9,11,11,11,15
46796,11,14,12,12,13,11
46797,8,11,11,12,13,10
46798,9,10,12,15,10,11
46799,13,12,14,16,13,12
46800,9,12,9,13,14,12
46801,13,12,14,12,18,9
46802,8,10,16,15,14,15
46803,15,15,10,13,9,11
46804,16,14,12,15,10,15
46805,15,16,14,11,5,18
46806,11,7,14,8,13,16
46807,13,10,9,6,9,10
46808,15,14,11,13,9,11
46809,11,17,15,15,12,13
46810,13,11,13,11,14,14
46811,17,16,10,12,10,13
46812,12,17,13,15,9,12
46813,6,9,13,15,12,11
46814,8,3,16,12,17,9
46815,10,11,12,17,11,10
46816,16,11,14,8,10,11
46817,8,12,17,15,11,11
46818,16,11,13,11,16,13
46819,13,14,13,16,16,16
46820,10,10,14,10,18,18
46821,10,16,9,10,14,14
46822,16,16,10,15,13,11
46823,13,10,14,14,10,6
46824,12,16,9,10,9,11
46825,11,8,8,12,16,13
46826,13,15,15,13,14,14
46827,16,11,12,14,9,13
46828,15,11,12,15,14,12
46829,8,16,13,13,14,14
46830,16,11,3,18,14,15
46831,15,9,13,13,13,11
46832,11,5,11,16,15,14
46833,10,6,12,14,16,11
46834,6,12,11,11,17,16
46835,9,8,17,17,9,13
46836,15,12,13,15,12,13
46837,16,14,11,7,8,15
46838,11,9,12,14,12,12
46839,15,12,7,14,17,13
46840,17,13,15,10,12,14
46841,16,8,10,6,7,10
46842,10,11,18,8,15,17
46843,14,12,13,12,10,13
46844,14,10,11,14,13,13
46845,13,13,11,13,13,11
46846,10,7,14,11,12,9
46847,13,12,14,16,11,18
46848,15,13,6,10,15,13
46849,7,15,11,12,9,15
46850,17,14,16,7,13,16
46851,12,13,9,13,12,9
46852,14,16,12,16,16,12
46853,9,14,7,11,12,9
46854,13,14,13,5,11,11
46855,14,10,16,16,12,10
46856,7,15,8,11,13,13
46857,12,13,16,9,12,13
46858,8,11,14,15,12,13
46859,14,15,12,14,16,17
46860,15,7,13,9,8,16
46861,16,10,11,6,12,9
46862,9,10,15,14,13,11
46863,15,8,12,14,13,13
46864,13,11,8,15,17,14
46865,17,13,10,15,14,8
46866,12,10,11,9,17,11
46867,9,14,14,8,15,16
46868,16,11,6,14,12,12
46869,12,18,13,12,16,12
46870,13,13,15,15,9,15
46871,16,17,10,12,14,16
46872,11,11,7,11,10,9
46873,12,12,11,4,11,15
46874,12,11,6,12,13,10
46875,13,17,10,9,12,9
46876,8,12,12,13,12,8
46877,9,8,15,16,10,10
46878,5,13,13,12,9,12
46879,12,14,7,16,13,12
46880,11,13,12,15,16,15
46881,11,11,12,14,9,8
46882,15,9,18,13,12,17
46883,18,10,12,13,16,11
46884,11,15,17,13,11,11
46885,10,10,13,12,14,16
46886,13,17,13,8,10,15
46887,9,10,12,9,11,10
46888,14,14,12,17,9,13
46889,14,11,13,10,11,9
46890,12,12,7,13,13,5
46891,11,9,12,14,18,12
46892,15,16,10,8,16,5
46893,11,10,12,15,13,14
46894,12,15,12,13,7,10
46895,15,8,12,15,13,16
46896,12,13,16,14,15,9
46897,15,7,6,12,13,12
46898,15,6,14,15,15,11
46899,14,15,10,15,10,13
46900,12,13,12,11,10,6
46901,17,13,14,11,12,13
46902,14,10,13,10,10,10
46903,12,16,15,11,14,7
46904,5,14,11,11,11,8
46905,12,14,9,15,9,16
46906,7,13,11,14,14,11
46907,17,6,10,18,14,16
46908,13,17,10,10,16,15
46909,13,6,5,18,12,16
46910,12,11,11,17,16,12
46911,14,6,14,12,10,9
46912,11,16,13,13,16,13
46913,8,10,13,8,14,15
46914,13,9,15,12,12,8
46915,17,13,14,11,16,15
46916,13,13,15,12,15,12
46917,10,12,13,17,10,6
46918,11,14,13,16,12,9
46919,9,12,13,16,13,14
46920,17,9,9,13,11,16
46921,13,10,16,13,16,13
46922,10,13,14,15,10,14
46923,15,11,16,9,12,12
46924,16,12,13,14,15,11
46925,11,15,17,13,7,12
46926,16,14,11,10,9,15
46927,7,14,6,8,12,9
46928,14,12,14,12,14,17
46929,9,13,12,12,10,9
46930,11,12,11,15,16,12
46931,11,16,16,10,13,11
46932,14,16,11,15,15,13
46933,8,12,7,10,12,11
46934,5,14,15,10,10,12
46935,15,14,11,9,11,15
46936,12,11,11,10,8,13
46937,11,13,5,16,9,14
46938,14,16,12,17,12,17
46939,15,16,14,7,10,11
46940,16,11,14,13,13,9
46941,12,11,13,13,10,8
46942,17,16,17,15,12,13
46943,13,13,12,18,15,12
46944,15,13,12,13,12,9
46945,17,15,14,14,15,7
46946,10,13,15,17,12,14
46947,7,9,11,9,8,11
46948,9,11,9,11,15,9
46949,10,13,8,11,13,16
46950,10,15,8,14,8,15
46951,17,12,17,12,12,15
46952,15,16,15,13,10,9
46953,11,15,15,12,9,14
46954,13,18,16,13,13,12
46955,14,11,10,14,11,11
46956,13,11,14,8,15,7
46957,12,11,10,8,13,7
46958,13,11,8,12,15,14
46959,16,11,16,13,12,13
46960,13,10,8,14,12,15
46961,14,15,12,15,13,17
46962,13,15,16,13,10,8
46963,16,10,12,12,10,16
46964,11,13,14,14,15,10
46965,11,12,14,10,14,11
46966,13,17,10,13,7,16
46967,12,17,14,16,15,11
46968,12,8,13,15,13,16
46969,8,16,16,12,11,7
46970,7,11,5,11,9,9
46971,9,16,13,7,15,16
46972,7,8,14,6,12,11
46973,3,11,12,6,10,5
46974,16,11,11,12,12,14
46975,15,6,12,11,10,14
46976,13,16,11,12,7,13
46977,14,15,8,10,15,14
46978,13,14,15,11,15,14
46979,13,12,10,9,9,6
46980,12,10,15,12,18,7
46981,9,12,16,13,6,17
46982,10,12,15,8,13,9
46983,15,12,12,13,7,12
46984,9,15,12,12,12,17
46985,14,14,11,16,15,12
46986,12,10,16,12,8,7
46987,12,11,10,9,16,10
46988,10,13,15,15,7,14
46989,14,16,11,9,14,16
46990,16,17,13,12,14,12
46991,9,11,11,14,9,10
46992,10,14,15,16,15,16
46993,14,14,12,14,9,13
46994,15,10,10,6,11,12
46995,10,10,12,16,8,13
46996,8,6,14,13,10,10
46997,16,10,13,8,12,9
46998,14,18,12,10,8,15
46999,8,13,18,10,13,13
47000,16,13,10,15,17,16
47001,13,16,18,15,12,6
47002,14,8,18,14,15,16
47003,15,18,12,8,16,16
47004,12,13,9,15,16,9
47005,14,13,15,11,10,8
47006,16,14,6,13,14,10
47007,4,12,11,11,10,11
47008,16,10,12,14,8,11
47009,15,10,9,12,11,14
47010,15,13,18,10,7,17
47011,10,9,8,12,12,11
47012,10,11,16,8,16,14
47013,11,11,10,9,15,11
47014,14,16,10,11,13,12
47015,13,12,12,9,8,11
47016,13,8,16,8,18,12
47017,10,10,9,17,16,9
47018,12,12,13,15,15,11
47019,14,14,14,15,13,14
47020,8,11,15,11,14,11
47021,17,12,14,14,12,12
47022,13,5,16,7,11,12
47023,12,14,13,12,15,13
47024,11,9,10,9,13,14
47025,13,13,16,13,12,14
47026,14,13,10,14,12,14
47027,12,7,13,15,14,16
47028,13,13,13,10,11,5
47029,14,7,14,11,12,15
47030,12,12,15,12,9,7
47031,9,11,15,9,15,7
47032,17,13,15,11,11,9
47033,15,9,9,11,16,14
47034,12,16,12,13,11,11
47035,12,12,9,13,13,12
47036,9,14,15,8,16,8
47037,12,6,13,17,15,16
47038,17,12,8,13,15,9
47039,16,15,18,7,9,11
47040,11,16,8,12,12,9
47041,10,11,11,11,11,17
47042,9,12,9,12,14,15
47043,14,11,16,13,6,11
47044,9,12,13,9,14,15
47045,14,12,13,16,14,16
47046,15,9,17,9,15,15
47047,16,13,10,10,12,12
47048,13,11,10,15,7,12
47049,13,13,7,11,18,11
47050,12,10,13,12,12,11
47051,8,16,10,9,18,7
47052,18,14,7,18,17,15
47053,14,11,15,10,13,12
47054,15,13,17,11,14,11
47055,11,13,13,12,10,16
47056,11,6,12,14,11,11
47057,7,18,7,15,10,15
47058,10,12,12,14,18,10
47059,17,16,16,17,11,9
47060,12,17,15,11,12,12
47061,11,14,14,9,9,9
47062,12,12,16,10,13,9
47063,11,9,15,10,11,15
47064,11,10,13,12,11,11
47065,14,13,11,8,10,12
47066,13,17,7,12,10,16
47067,15,12,16,7,15,14
47068,16,9,11,14,11,6
47069,12,10,10,16,17,9
47070,10,15,16,13,11,17
47071,11,9,14,15,11,9
47072,13,13,9,9,8,12
47073,14,18,16,17,10,15
47074,10,5,12,11,11,9
47075,12,11,14,15,16,14
47076,14,15,7,11,11,11
47077,13,15,18,11,9,12
47078,15,14,8,11,11,13
47079,8,17,10,8,14,13
47080,7,12,13,16,14,13
47081,13,12,15,16,13,15
47082,14,13,17,13,15,10
47083,13,15,16,13,14,13
47084,10,17,16,17,9,9
47085,14,9,9,6,8,16
47086,8,11,13,9,16,8
47087,9,7,15,14,13,9
47088,6,10,14,13,11,14
47089,14,10,15,12,8,13
47090,8,14,12,13,16,8
47091,10,9,12,17,10,14
47092,11,12,12,5,12,14
47093,14,16,9,11,8,12
47094,8,8,11,11,15,12
47095,11,16,13,15,10,7
47096,10,10,15,14,14,12
47097,16,13,14,9,13,17
47098,18,16,13,15,12,11
47099,10,14,12,14,10,12
47100,13,18,13,12,16,15
47101,14,9,14,12,13,13
47102,12,14,10,12,14,10
47103,16,14,10,10,8,9
47104,10,9,12,16,10,14
47105,12,12,16,13,10,8
47106,11,5,12,15,15,12
47107,11,14,11,13,9,9
47108,14,8,16,9,8,11
47109,10,18,11,14,7,14
47110,8,15,11,12,12,14
47111,13,9,10,8,16,7
47112,9,11,9,13,13,13
47113,11,12,8,15,12,18
47114,13,12,14,10,13,11
47115,14,10,11,12,13,13
47116,14,16,14,8,14,13
47117,17,10,9,10,7,13
47118,15,9,15,7,4,12
47119,14,13,16,12,11,16
47120,13,15,7,10,12,8
47121,12,7,13,9,17,12
47122,10,6,14,9,14,9
47123,16,15,14,9,13,16
47124,13,13,12,11,12,14
47125,17,10,12,14,5,15
47126,15,9,15,17,10,13
47127,9,14,11,8,9,11
47128,11,16,14,13,9,13
47129,7,10,17,8,13,16
47130,12,11,15,15,11,16
47131,16,9,16,8,11,15
47132,12,15,9,9,14,13
47133,15,16,13,16,12,11
47134,10,9,15,10,11,17
47135,18,11,16,13,13,10
47136,11,15,8,13,13,14
47137,10,15,8,12,11,17
47138,14,8,8,13,12,16
47139,15,14,13,12,16,10
47140,10,10,7,16,10,5
47141,13,8,15,15,15,13
47142,10,15,12,9,18,11
47143,12,10,10,14,12,13
47144,15,13,15,9,7,18
47145,10,15,14,7,11,11
47146,10,13,12,13,14,14
47147,13,13,12,13,13,12
47148,12,15,17,14,11,12
47149,16,13,11,13,15,12
